Year,Date,Code,Municipality,Total Area
2016,21/08/2016,25386,La Mesa,1.11
2016,21/08/2016,25488,Nilo,500.45
2016,21/08/2016,25489,Nimaima,0.50
2016,21/08/2016,25491,Nocaima,0.50
2016,21/08/2016,25572,Puerto Salgar,35.42
2016,21/08/2016,25592,Quebradanegra,0.44
2016,21/08/2016,25592,Quebradanegra,0.05
2016,21/08/2016,25658,San Francisco,1.00
2016,21/08/2016,25718,Sasaima,1.50
2016,21/08/2016,25875,Villeta,1.00
2016,21/08/2016,25875,Villeta,0.50
2016,22/08/2016,25001,Agua de Dios,1.00
2016,22/08/2016,25148,Caparrapí,40.00
2016,22/08/2016,25148,Caparrapí,9.08
2016,22/08/2016,25320,Guaduas,0.07
2016,22/08/2016,25398,La Peña,1.28
2016,22/08/2016,25592,Quebradanegra,1.00
2016,22/08/2016,25898,Zipacón,3.00
2016,23/08/2016,25245,El Colegio,1.00
2016,23/08/2016,25307,Girardot,8.00
2016,23/08/2016,25320,Guaduas,1.83
2016,23/08/2016,25386,La Mesa,10.00
2016,23/08/2016,25823,Topaipi,2.00
2016,23/08/2016,25823,Topaipi,0.50
2016,23/08/2016,25823,Topaipi,0.10
2016,23/08/2016,25862,Vergara,4.00
2016,24/08/2016,25245,El Colegio,3.00
2016,24/08/2016,25662,San Juan de Rioseco,4.52
2016,25/08/2016,25148,Caparrapí,7.70
2016,25/08/2016,25245,El Colegio,3.00
2016,25/08/2016,25386,La Mesa,4.46
2016,25/08/2016,25488,Nilo,130.00
2016,25/08/2016,25491,Nocaima,0.51
2016,25/08/2016,25491,Nocaima,0.50
2016,25/08/2016,25513,Pacho,1.50
2016,25/08/2016,25649,San Bernardo,0.56
2016,25/08/2016,25875,Villeta,2.63
2016,26/08/2016,25148,Caparrapí,1.43
2016,26/08/2016,25718,Sasaima,0.50
2016,26/08/2016,25875,Villeta,1.00
2016,26/08/2016,25878,Viotá,1.00
2016,27/08/2016,25718,Sasaima,0.50
2016,28/08/2016,25805,Tibacuy,1.92
2016,29/08/2016,25245,El Colegio,2.00
2016,29/08/2016,25290,Fusagasugá,2.38
2016,29/08/2016,25398,La Peña,1.00
2016,29/08/2016,25513,Pacho,2.00
2016,29/08/2016,25718,Sasaima,3.00
2016,29/08/2016,25718,Sasaima,0.50
2016,29/08/2016,25862,Vergara,3.00
2016,29/08/2016,25875,Villeta,3.00
2016,30/08/2016,15600,Ráquira,11.99
2016,31/08/2016,25513,Pacho,1.00
2016,31/08/2016,25851,Útica,1.89
2016,18/12/2016,25899,Zipaquira,0.67
2016,01/01/2016,25099,Bojacá,2.00
2016,01/01/2016,25245,El Colegio,2.55
2016,01/01/2016,25307,Girardot,1.00
2016,01/01/2016,25307,Girardot,1.00
2016,01/01/2016,25307,Girardot,0.50
2016,01/01/2016,25307,Girardot,0.50
2016,01/01/2016,25386,La Mesa,4.00
2016,01/01/2016,25875,Villeta,1.00
2016,02/01/2016,25386,La Mesa,1.00
2016,03/01/2016,25214,Cota,2.00
2016,03/01/2016,25290,Fusagasugá,0.50
2016,03/01/2016,25407,Lenguazaque,1.00
2016,03/01/2016,25718,Sasaima,1.00
2016,03/01/2016,25875,Villeta,1.00
2016,04/01/2016,25214,Cota,0.50
2016,04/01/2016,25307,Girardot,0.50
2016,04/01/2016,25386,La Mesa,1.00
2016,06/01/2016,25817,Tocancipá,0.50
2016,07/01/2016,25592,Quebradanegra,1.00
2016,07/01/2016,25745,Simijaca,1.00
2016,09/01/2016,25286,Funza,0.50
2016,09/01/2016,25779,Susa,1.00
2016,11/01/2016,25224,Cucunubá,3.73
2016,11/01/2016,25772,Suesca,3.00
2016,11/01/2016,25817,Tocancipá,0.50
2016,12/01/2016,25740,Sibaté,2.50
2016,13/01/2016,25019,Albán,0.50
2016,15/01/2016,25307,Girardot,0.50
2016,15/01/2016,25326,Guatavita,0.50
2016,15/01/2016,25326,Guatavita,0.50
2016,15/01/2016,25807,Tibirita,2.00
2016,15/01/2016,25851,Útica,0.50
2016,15/01/2016,25875,Villeta,3.00
2016,16/01/2016,25430,Madrid,0.50
2016,16/01/2016,25862,Vergara,7.64
2016,17/01/2016,25377,La Calera,1.00
2016,17/01/2016,25736,Sesquilé,2.00
2016,17/01/2016,25769,Subachoque,0.50
2016,17/01/2016,25785,Tabio,0.50
2016,18/01/2016,25126,Cajica,0.50
2016,18/01/2016,25612,Ricaurte,2.00
2016,18/01/2016,25612,Ricaurte,1.00
2016,18/01/2016,25754,Soacha,1.00
2016,18/01/2016,25863,Villapinzón,5.27
2016,18/01/2016,25899,Zipaquira,10.00
2016,19/01/2016,25772,Suesca,6.68
2016,19/01/2016,25851,Útica,0.50
2016,20/01/2016,25769,Subachoque,0.50
2016,20/01/2016,25807,Tibirita,10.24
2016,21/01/2016,25214,Cota,0.50
2016,21/01/2016,25245,El Colegio,6.00
2016,21/01/2016,25307,Girardot,1.00
2016,21/01/2016,25386,La Mesa,0.50
2016,21/01/2016,25524,Pandi,2.00
2016,21/01/2016,25772,Suesca,2.00
2016,22/01/2016,25224,Cucunubá,7.56
2016,22/01/2016,25407,Lenguazaque,13.00
2016,22/01/2016,25843,Villa de San Diego de Ubaté,1.50
2016,23/01/2016,25599,Apulo,1.00
2016,23/01/2016,25200,Cogua,0.50
2016,23/01/2016,25377,La Calera,1.00
2016,23/01/2016,25524,Pandi,1.00
2016,23/01/2016,25781,Sutatausa,1.00
2016,23/01/2016,25781,Sutatausa,0.50
2016,24/01/2016,25120,Cabrera,1.00
2016,24/01/2016,25386,La Mesa,1.00
2016,24/01/2016,25785,Tabio,0.50
2016,25/01/2016,25386,La Mesa,2.00
2016,25/01/2016,25769,Subachoque,1.00
2016,25/01/2016,25899,Zipaquira,3.21
2016,26/01/2016,25035,Anapoima,2.00
2016,26/01/2016,25035,Anapoima,1.50
2016,26/01/2016,25214,Cota,1.00
2016,26/01/2016,25407,Lenguazaque,158.00
2016,27/01/2016,25035,Anapoima,0.50
2016,27/01/2016,15176,Chiquinquirá,1.00
2016,27/01/2016,25200,Cogua,1.00
2016,27/01/2016,25200,Cogua,0.57
2016,27/01/2016,25488,Nilo,0.50
2016,27/01/2016,15632,Saboyá,1.00
2016,27/01/2016,25754,Soacha,2.00
2016,27/01/2016,25807,Tibirita,1.50
2016,27/01/2016,25506,Venecia,2.00
2016,27/01/2016,25878,Viotá,1.50
2016,28/01/2016,25035,Anapoima,1.00
2016,28/01/2016,25754,Soacha,1.50
2016,28/01/2016,25799,Tenjo,62.47
2016,29/01/2016,25245,El Colegio,2.00
2016,29/01/2016,25288,Fúquene ,2.00
2016,29/01/2016,25317,Guachetá,22.40
2016,29/01/2016,25386,La Mesa,1.00
2016,29/01/2016,25596,Quipile,24.70
2016,29/01/2016,25649,San Bernardo,4.00
2016,29/01/2016,25817,Tocancipá,2.00
2016,29/01/2016,25506,Venecia,5.00
2016,29/01/2016,25843,Villa de San Diego de Ubaté,2.00
2016,30/01/2016,25430,Madrid,1.00
2016,30/01/2016,25524,Pandi,1.00
2016,30/01/2016,25506,Venecia,18.95
2016,31/01/2016,25386,La Mesa,1.00
2016,31/01/2016,25772,Suesca,2.00
2016,31/01/2016,25817,Tocancipá,0.63
2016,31/01/2016,25326,Guatavita,37.06
2016,01/02/2016,25326,Guatavita,0.50
2016,01/02/2016,25377,La Calera,1.00
2016,01/02/2016,25407,Lenguazaque,3.00
2016,01/02/2016,25486,Nemocón,1.50
2016,01/02/2016,25524,Pandi,6.00
2016,01/02/2016,25779,Susa,2.00
2016,01/02/2016,25793,Tausa,0.50
2016,01/02/2016,25843,Villa de San Diego de Ubaté,0.50
2016,02/02/2016,25120,Cabrera,5.00
2016,02/02/2016,25377,La Calera,4.00
2016,02/02/2016,25488,Nilo,0.50
2016,02/02/2016,25772,Suesca,93.28
2016,03/02/2016,25386,La Mesa,1.00
2016,03/02/2016,25488,Nilo,8.81
2016,03/02/2016,25736,Sesquilé,2.50
2016,03/02/2016,25772,Suesca,0.50
2016,03/02/2016,25898,Zipacón,0.50
2016,05/02/2016,25245,El Colegio,0.50
2016,06/02/2016,15176,Chiquinquirá,15.30
2016,07/02/2016,25817,Tocancipá,0.50
2016,09/02/2016,25148,Caparrapí,15.00
2016,10/02/2016,25407,Lenguazaque,0.50
2016,10/02/2016,25718,Sasaima,0.50
2016,10/02/2016,25769,Subachoque,1.00
2016,10/02/2016,25875,Villeta,1.50
2016,11/02/2016,25326,Guatavita,2.00
2016,11/02/2016,25326,Guatavita,1.50
2016,11/02/2016,25386,La Mesa,1.00
2016,11/02/2016,25596,Quipile,2.00
2016,12/02/2016,25288,Fúquene ,6.50
2016,12/02/2016,25386,La Mesa,3.00
2016,12/02/2016,25736,Sesquilé,0.50
2016,13/02/2016,25513,Pacho,1.00
2016,13/02/2016,25793,Tausa,3.00
2016,14/02/2016,25436,Manta,0.50
2016,14/02/2016,25754,Soacha,1.00
2016,15/02/2016,25817,Tocancipá,0.50
2016,15/02/2016,25898,Zipacón,1.00
2016,16/02/2016,15600,Ráquira,300.00
2016,16/02/2016,25817,Tocancipá,2.00
2016,16/02/2016,25875,Villeta,2.00
2016,17/02/2016,25488,Nilo,8.54
2016,17/02/2016,25740,Sibaté,1.00
2016,17/02/2016,25772,Suesca,5.00
2016,17/02/2016,25805,Tibacuy,1.92
2016,18/02/2016,25053,Arbeláez,1.00
2016,18/02/2016,25224,Cucunubá,0.50
2016,18/02/2016,25295,Gachancipá,112.72
2016,18/02/2016,25377,La Calera,2.00
2016,18/02/2016,25436,Manta,3.00
2016,18/02/2016,25781,Sutatausa,0.50
2016,19/02/2016,25040,Anolaima,1.00
2016,19/02/2016,25290,Fusagasugá,0.50
2016,19/02/2016,25843,Villa de San Diego de Ubaté,0.50
2016,20/02/2016,25224,Cucunubá,1.25
2016,20/02/2016,25843,Villa de San Diego de Ubaté,1.00
2016,20/02/2016,25843,Villa de San Diego de Ubaté,1.00
2016,20/02/2016,25843,Villa de San Diego de Ubaté,1.00
2016,22/02/2016,25779,Susa,1.00
2016,23/02/2016,25817,Tocancipá,0.50
2016,23/02/2016,25817,Tocancipá,0.50
2016,23/02/2016,25843,Villa de San Diego de Ubaté,0.50
2016,28/02/2016,25288,Fúquene ,24.09
2016,28/02/2016,25288,Fúquene ,4.30
2016,28/02/2016,25288,Fúquene ,2.00
2016,28/02/2016,25317,Guachetá,0.50
2016,28/02/2016,25326,Guatavita,1.50
2016,28/02/2016,25817,Tocancipá,1.00
2016,29/02/2016,25224,Cucunubá,1.50
2016,29/02/2016,25781,Sutatausa,0.50
2016,,25843,Villa de San Diego de Ubaté,0.12
2016,09/07/2016,25040,Anolaima,0.50
2016,09/07/2016,25572,Puerto Salgar,0.50
2016,12/07/2016,25718,Sasaima,1.00
2016,13/07/2016,25718,Sasaima,2.00
2016,19/07/2016,25224,Cucunubá,2.00
2016,21/07/2016,25592,Quebradanegra,1.94
2016,23/07/2016,25875,Villeta,0.50
2016,24/07/2016,25777,Supata,5.50
2016,26/07/2016,25513,Pacho,1.50
2016,26/07/2016,25513,Pacho,1.00
2016,28/07/2016,25815,Tocaima,0.70
2016,30/07/2016,25599,Apulo,118.90
2016,05/06/2016,25407,Lenguazaque,0.50
2016,08/06/2016,25377,La Calera,0.50
2016,12/06/2016,25799,Tenjo,1.00
2016,13/06/2016,25875,Villeta,1.50
2016,16/06/2016,25377,La Calera,0.50
2016,22/06/2016,25317,Guachetá,0.50
2016,23/06/2016,25815,Tocaima,1.00
2016,27/06/2016,25148,Caparrapí,5.96
2016,27/06/2016,25328,Guayabal de Síquima,1.00
2016,27/06/2016,25386,La Mesa,1.00
2016,28/06/2016,25513,Pacho,1.00
2016,28/06/2016,25718,Sasaima,0.50
2016,02/03/2016,25183,Chocontá,2.50
2016,03/03/2016,25288,Fúquene ,14.60
2016,03/03/2016,25436,Manta,4.00
2016,03/03/2016,25436,Manta,3.00
2016,03/03/2016,25488,Nilo,1.50
2016,04/03/2016,25377,La Calera,7.00
2016,04/03/2016,25793,Tausa,17.35
2016,05/03/2016,25486,Nemocón,10.00
2016,05/03/2016,25793,Tausa,1.00
2016,09/03/2016,25407,Lenguazaque,90.20
2016,09/03/2016,25807,Tibirita,3.75
2016,10/03/2016,25426,Machetá,2.00
2016,10/03/2016,25807,Tibirita,1.00
2016,11/03/2016,25224,Cucunubá,1.00
2016,11/03/2016,25317,Guachetá,34.20
2016,11/03/2016,25797,Tena,0.50
2016,16/03/2016,25754,Soacha,4.00
2016,18/03/2016,15600,Ráquira,90.00
2016,20/03/2016,25745,Simijaca,0.50
2016,20/03/2016,25779,Susa,1.00
2016,20/03/2016,25851,Útica,2.00
2016,21/03/2016,25120,Cabrera,7.00
2016,21/03/2016,25317,Guachetá,0.50
2016,21/03/2016,25407,Lenguazaque,0.00
2016,22/03/2016,25754,Soacha,2.00
2016,23/03/2016,25326,Guatavita,6.00
2016,23/03/2016,25436,Manta,0.50
2016,23/03/2016,25572,Puerto Salgar,2.00
2016,24/03/2016,15176,Chiquinquirá,1.00
2016,24/03/2016,15176,Chiquinquirá,1.00
2016,24/03/2016,25426,Machetá,2.00
2016,24/03/2016,25436,Manta,0.50
2016,24/03/2016,25486,Nemocón,1.00
2016,24/03/2016,25817,Tocancipá,10.61
2016,25/03/2016,25035,Anapoima,0.50
2016,25/03/2016,25407,Lenguazaque,35.00
2016,26/03/2016,25035,Anapoima,1.08
2016,26/03/2016,25035,Anapoima,0.50
2016,26/03/2016,25572,Puerto Salgar,5.00
2016,26/03/2016,25745,Simijaca,0.50
2016,27/03/2016,25019,Albán,1.00
2016,27/03/2016,25736,Sesquilé,1.00
2016,27/03/2016,25863,Villapinzón,1.96
2016,29/03/2016,25183,Chocontá,11.94
2016,29/03/2016,25183,Chocontá,4.00
2016,03/05/2016,52407,Lenguazaque,5.00
2016,21/05/2016,25386,La Mesa,1.00
2016,21/05/2016,25513,Pacho,0.50
2016,04/10/2016,25658,San Francisco,1.00
2016,05/10/2016,25658,San Francisco,1.00
2016,19/10/2016,25772,Suesca,0.50
2016,25/10/2016,25200,Cogua,1.00
2016,25/10/2016,25718,Sasaima,1.00
2016,25/10/2016,25718,Sasaima,1.00
2016,25/10/2016,25718,Sasaima,1.00
2016,25/10/2016,25736,Sesquilé,1.00
2016,28/10/2016,25488,Nilo,80.12
2016,02/09/2016,25245,El Colegio,1.00
2016,02/09/2016,25402,La Vega,1.00
2016,06/09/2016,25402,La Vega,5.16
2016,08/09/2016,25743,Silvania,6.00
2016,10/09/2016,25320,Guaduas,1.69
2016,11/09/2016,25491,Nocaima,0.50
2016,16/09/2016,25645,San Antonio del Tequendama,0.50
2016,17/09/2016,25398,La Peña,73.08
2016,17/09/2016,25875,Villeta,1.50
2016,19/09/2016,25740,Sibaté,0.50
2016,20/09/2016,25148,Caparrapí,8.00
2016,20/09/2016,25148,Caparrapí,6.00
2016,20/09/2016,25513,Pacho,15.00
2016,21/09/2016,25402,La Vega,1.85
2016,21/09/2016,25596,Quipile,2.00
2016,21/09/2016,25875,Villeta,1.00
2016,21/09/2016,25875,Villeta,1.00
2016,22/09/2016,25513,Pacho,30.00
2016,27/09/2016,25718,Sasaima,1.00
2016,27/09/2016,25718,Sasaima,1.00
2016,27/09/2016,25878,Viotá,11.79
2016,28/09/2016,25123,Cachipay,3.50
2016,28/09/2016,25875,Villeta,2.00
2016,29/09/2016,25513,Pacho,15.00
2016,30/09/2016,25099,Bojacá,2.50
2016,30/09/2016,25718,Sasaima,1.00
2016,30/09/2016,25718,Sasaima,0.50
2016,07/04/2016,66045,Apía,1.00
2016,15/04/2016,66456,Mistrató,0.58
2016,18/01/2016,66594,Quinchía,1.20
2016,19/01/2016,66088,Belén de Umbría,0.98
2016,19/01/2016,66001,Pereira,0.01
2016,19/01/2016,66572,Pueblo Rico,0.64
2016,20/01/2016,66456,Mistrató,3.00
2016,20/01/2016,66001,Pereira,0.01
2016,21/01/2016,66456,Mistrató,11.00
2016,22/01/2016,66572,Pueblo Rico,0.64
2016,23/01/2016,66088,Belén de Umbría,0.31
2016,23/01/2016,66456,Mistrató,0.56
2016,30/01/2016,66594,Quinchía,5.00
2016,02/02/2016,66594,Quinchía,2.00
2016,16/02/2016,66687,Santuario,5.00
2016,17/02/2016,66383,La Celia,1.40
2016,19/02/2016,66687,Santuario,0.32
2016,06/06/2016,66687,Santuario,0.10
2016,02/03/2016,66001,Pereira,0.64
2016,03/03/2016,66594,Quinchía,1.00
2016,08/03/2016,66682,Santa Rosa de Cabal,0.64
2016,22/03/2016,66075,Balboa,0.40
2016,15/02/2016,68575,Puerto Wilches,1133.00
2016,01/08/2016,68406,Lebrija,50.00
2016,01/01/2016,5615,Rionegro,2.50
2016,03/01/2016,5318,Guarne,1.00
2016,03/01/2016,5674,San Vicente,20.00
2016,06/01/2016,5318,Guarne,0.50
2016,09/01/2016,5318,Guarne,0.50
2016,11/01/2016,5318,Guarne,0.50
2016,14/01/2016,5318,Guarne,1.00
2016,15/01/2016,5318,Guarne,1.00
2016,16/01/2016,5318,Guarne,0.50
2016,16/01/2016,5318,Guarne,0.50
2016,17/01/2016,5697,El Santuario,5.00
2016,18/01/2016,5697,El Santuario,0.50
2016,18/01/2016,5318,Guarne,0.50
2016,19/01/2016,5697,El Santuario,2.00
2016,20/01/2016,5318,Guarne ,3.00
2016,21/01/2016,5615,Rionegro,3.00
2016,22/01/2016,5697,El Santuario,1.00
2016,23/01/2016,5697,El Santuario,2.00
2016,25/01/2016,5002,Abejorral ,50.00
2016,07/01/2016,25279,Fómeque,1.00
2016,09/01/2016,25297,Gachetá,4.00
2016,10/01/2016,25293,Gachalá,0.50
2016,10/01/2016,25293,Gachalá,0.50
2016,13/01/2016,25293,Gachalá,2.50
2016,13/01/2016,25297,Gachetá,1.00
2016,15/01/2016,25322,Guasca,0.50
2016,16/01/2016,25322,Guasca,0.50
2016,16/01/2016,25322,Guasca,1.00
2016,17/01/2016,25279,Fómeque,0.50
2016,17/01/2016,25297,Gachetá,1.00
2016,17/01/2016,25299,Gama,4.00
2016,17/01/2016,25372,Junín,1.00
2016,17/01/2016,25438,Medina,5.00
2016,18/01/2016,25279,Fómeque,4.00
2016,19/01/2016,25293,Gachalá,1.00
2016,19/01/2016,25372,Junín,3.00
2016,20/01/2016,25279,Fómeque,3.00
2016,20/01/2016,25299,Gama,0.50
2016,20/01/2016,25372,Junín,10.00
2016,20/01/2016,25372,Junín,3.00
2016,01/02/2016,25279,Fómeque,2.00
2016,01/02/2016,25279,Fómeque,0.50
2016,01/02/2016,25297,Gachetá,0.50
2016,01/02/2016,25297,Gachetá,0.50
2016,01/02/2016,25297,Gachetá,0.50
2016,01/02/2016,25297,Gachetá,4.00
2016,01/02/2016,25297,Gachetá,2.00
2016,01/02/2016,25299,Gama,0.50
2016,01/02/2016,25299,Gama,12.00
2016,01/02/2016,25299,Gama,2.00
2016,01/02/2016,25322,Guasca,0.50
2016,01/02/2016,25322,Guasca,0.50
2016,01/02/2016,25322,Guasca,1.00
2016,01/02/2016,25372,Junín,0.50
2016,01/02/2016,25372,Junín,10.00
2016,01/02/2016,25372,Junín,3.00
2016,01/02/2016,25438,Medina,0.50
2016,01/02/2016,25438,Medina,2.00
2016,01/02/2016,25839,Ubalá,30.00
2016,01/02/2016,25839,Ubalá,20.00
2016,01/02/2016,25839,Ubalá,1.00
2016,16/02/2016,25438,Medina,4.00
2016,19/02/2016,25279,Fómeque,6.00
2016,23/02/2016,25438,Medina,7.00
2016,26/02/2016,25279,Fómeque,1.00
2016,28/02/2016,25438,Medina,2.00
2016,29/02/2016,25293,Gachalá,8.00
2016,02/03/2016,25279,Fómeque,11.00
2016,02/03/2016,25279,Fómeque,7.00
2016,02/03/2016,25279,Fómeque,2.00
2016,02/03/2016,25279,Fómeque,1.50
2016,02/03/2016,25279,Fómeque,1.00
2016,02/03/2016,25279,Fómeque,0.50
2016,02/03/2016,25297,Gachetá,4.00
2016,02/03/2016,25297,Gachetá,3.00
2016,02/03/2016,25297,Gachetá,2.00
2016,02/03/2016,25299,Gama,3.00
2016,02/03/2016,25322,Guasca,2.00
2016,02/03/2016,25372,Junín,0.50
2016,02/03/2016,25372,Junín,0.50
2016,02/03/2016,25839,Ubalá,6.00
2016,06/03/2016,25438,Medina,2.00
2016,07/03/2016,25438,Medina,0.50
2016,08/03/2016,25438,Medina,0.50
2016,11/03/2016,25438,Medina,10.00
2016,18/03/2016,25438,Medina,25.00
2016,24/03/2016,25438,Medina,15.00
2016,24/03/2016,25438,Medina,4.00
2016,26/03/2016,25438,Medina,1.00
2016,01/01/2016,63594,Quimbaya,0.01
2016,01/01/2016,63594,Quimbaya,0.01
2016,02/01/2016,63470,Montenegro,0.02
2016,02/01/2016,63470,Montenegro,0.01
2016,13/01/2016,63401,La Tebaida,1.92
2016,16/01/2016,63130,Calarcá,0.02
2016,17/01/2016,63001,Armenia,8.00
2016,17/01/2016,63212,Córdoba,0.64
2016,17/01/2016,63470,Montenegro,0.05
2016,24/01/2016,63470,Montenegro,2.00
2016,26/01/2016,63470,Montenegro,0.25
2016,26/01/2016,63470,Montenegro,0.10
2016,27/01/2016,63001,Armenia,0.02
2016,28/01/2016,63401,La Tebaida,1.30
2016,28/01/2016,63594,Quimbaya,0.03
2016,28/01/2016,63594,Quimbaya,0.02
2016,28/01/2016,63594,Quimbaya,2.00
2016,29/01/2016,63470,Montenegro,0.02
2016,02/02/2016,63001,Armenia,0.03
2016,03/02/2016,63001,Armenia,0.04
2016,03/02/2016,63001,Armenia,0.01
2016,06/02/2016,63001,Armenia,0.03
2016,08/02/2016,63001,Armenia,0.01
2016,09/02/2016,63401,La Tebaida,0.06
2016,12/02/2016,63111,Buenavista,0.06
2016,12/02/2016,63130,Calarcá,0.05
2016,14/02/2016,63130,Calarcá,0.64
2016,16/02/2016,63001,Armenia,0.30
2016,19/02/2016,63130,Calarcá,0.02
2016,20/02/2016,63001,Armenia,0.01
2016,27/02/2016,63001,Armenia,0.01
2016,28/02/2016,63001,Armenia,0.10
2016,01/04/2016,20045,Becerril,0.00
2016,01/04/2016,25151,Cáqueza,4.00
2016,01/04/2016,25151,Cáqueza,0.50
2016,01/04/2016,25151,Cáqueza,0.50
2016,01/04/2016,47189,Ciénaga,20.00
2016,01/04/2016,47189,Ciénaga,2.00
2016,01/04/2016,70823,Tolu Viejo,0.00
2016,02/04/2016,47570,Puebloviejo,0.00
2016,02/04/2016,70823,Tolu Viejo,0.00
2016,04/04/2016,47189,Ciénaga,0.00
2016,05/04/2016,47189,Ciénaga,0.00
2016,05/04/2016,47189,Ciénaga,0.00
2016,05/04/2016,8520,Palmar de Varela,0.00
2016,06/04/2016,23580,Puerto Libertador,0.00
2016,07/04/2016,47189,Ciénaga,0.00
2016,08/04/2016,15469,Moniquirá,2.00
2016,08/04/2016,47570,Puebloviejo,0.00
2016,11/04/2016,25151,Cáqueza,0.50
2016,11/04/2016,68162,Cerrito,2.00
2016,11/04/2016,47189,Ciénaga,0.00
2016,11/04/2016,44090,Dibulla,0.00
2016,12/04/2016,47189,Ciénaga,15.00
2016,12/04/2016,85125,Hato Corozal,50.00
2016,12/04/2016,81794,Tame,10.00
2016,13/04/2016,47001,Santa Marta,15.00
2016,14/04/2016,5154,Caucasia,100.00
2016,16/04/2016,5031,Amalfi,2.00
2016,16/04/2016,15638,Sáchica,3.00
2016,17/04/2016,47189,Ciénaga,2.00
2016,17/04/2016,23807,Tierralta,25.00
2016,18/04/2016,5642,Salgar,1.00
2016,18/04/2016,88001,San Andrés,0.50
2016,18/04/2016,88001,San Andrés,0.50
2016,18/04/2016,85440,Villanueva,300.00
2016,18/04/2016,85440,Villanueva,35.00
2016,21/04/2016,5088,Bello,35.00
2016,21/04/2016,5088,Bello,4.00
2016,21/04/2016,73124,Cajamarca,4.00
2016,21/04/2016,5282,Fredonia,10.00
2016,22/04/2016,5861,Venecia,1.00
2016,25/04/2016,73352,Icononzo,2.00
2016,27/04/2016,25335,Guayabetal,1.00
2016,01/08/2016,25592,Quebradanegra,2.00
2016,01/08/2016,25823,Topaipí,2.00
2016,02/08/2016,15646,Samacá,1.00
2016,02/08/2016,15646,Samacá,1.00
2016,03/08/2016,41016,Aipe,100.00
2016,03/08/2016,54239,Durania,3.00
2016,03/08/2016,54239,Durania,3.00
2016,03/08/2016,73001,Ibagué,1.00
2016,03/08/2016,73001,Ibagué,1.00
2016,03/08/2016,25386,La Mesa,2.00
2016,03/08/2016,54418,Lourdes,0.00
2016,03/08/2016,41615,Rivera,1.00
2016,03/08/2016,25797,Tena,3.00
2016,04/08/2016,73408,Lérida,30.00
2016,04/08/2016,73411,Libano,5.00
2016,05/08/2016,52051,Arboleda,50.00
2016,06/08/2016,25035,Anapoima,5.00
2016,06/08/2016,41132,Campoalegre,1.00
2016,06/08/2016,76246,El Cairo,11.00
2016,06/08/2016,76248,El Cerrito,6.00
2016,06/08/2016,25328,Guayabal de Síquima,1.00
2016,06/08/2016,25402,La Vega,0.50
2016,06/08/2016,73449,Melgar,7.00
2016,06/08/2016,25513,Pacho,2.00
2016,06/08/2016,15531,Pauna,3.00
2016,06/08/2016,25658,San Francisco,3.00
2016,06/08/2016,25718,Sasaima,2.00
2016,06/08/2016,41770,Suaza,2.50
2016,06/08/2016,25867,Vianí,3.00
2016,07/08/2016,25599,Apulo,20.00
2016,07/08/2016,25290,Fusagasugá,1.00
2016,07/08/2016,25290,Fusagasugá,0.50
2016,07/08/2016,25430,Madrid,0.50
2016,07/08/2016,17001,Manizales,0.00
2016,07/08/2016,73624,Rovira,20.00
2016,07/08/2016,25851,Útica,0.50
2016,08/08/2016,25148,Caparrapí,100.00
2016,08/08/2016,25148,Caparrapí,5.00
2016,08/08/2016,54520,Pamplonita,0.00
2016,08/08/2016,76563,Pradera,0.00
2016,08/08/2016,25754,Soacha,1.00
2016,09/08/2016,17001,Manizales,1.00
2016,09/08/2016,25513,Pacho,0.50
2016,09/08/2016,73563,Prado,90.00
2016,09/08/2016,25718,Sasaima,0.50
2016,09/08/2016,25875,Villeta,2.00
2016,10/08/2016,73217,Coyaima,120.00
2016,10/08/2016,54239,Durania,12.00
2016,10/08/2016,52405,Leiva,3.00
2016,10/08/2016,54871,Villa Caro,60.00
2016,11/08/2016,25123,Cachipay,0.50
2016,11/08/2016,25402,La Vega,35.00
2016,11/08/2016,25580,Pulí,0.50
2016,11/08/2016,25653,San Cayetano,1.50
2016,12/08/2016,52240,Chachaguí,0.00
2016,12/08/2016,5001,Medellín,2.00
2016,12/08/2016,15808,Tinjacá,20.00
2016,12/08/2016,54874,Villa Del Rosario,145.00
2016,13/08/2016,76306,Ginebra,7.00
2016,13/08/2016,25386,La Mesa,1.00
2016,13/08/2016,25612,Ricaurte,2.00
2016,13/08/2016,25743,Silvania,0.50
2016,14/08/2016,25513,Pacho,1.50
2016,14/08/2016,41615,Rivera,1.00
2016,14/08/2016,25878,Viotá,1.00
2016,14/08/2016,25898,Zipacón,4.00
2016,15/08/2016,76001,Cali,2.00
2016,15/08/2016,73148,Carmen De Apicala,20.00
2016,15/08/2016,73148,Carmen De Apicala,3.00
2016,15/08/2016,25402,La Vega,2.00
2016,15/08/2016,41001,Neiva,10.00
2016,15/08/2016,25580,Pulí,8.00
2016,16/08/2016,54172,Chinácota,1.00
2016,16/08/2016,52256,El Rosario,7.00
2016,16/08/2016,54385,La Esperanza,0.00
2016,16/08/2016,15001,Tunja,1.00
2016,17/08/2016,76147,Cartago,0.00
2016,17/08/2016,76306,Ginebra,1.00
2016,17/08/2016,73001,Ibague,20.00
2016,17/08/2016,54660,Salazar,0.00
2016,17/08/2016,66682,Santa Rosa de Cabal,1.50
2016,18/08/2016,73001,Ibague,50.00
2016,18/08/2016,52378,La Cruz,3.00
